UniProt_ID	KEGG_Pathways	EC_Number	BRENDA_EC	Recommended_Name	Organism	KEGG_ID
28211|Alphaproteobacteria	-	-	-	-	2E53E@1|root,32ZWI@2|Bacteria,1NC15@1224|Proteobacteria,2UHS1@28211|Alphaproteobacteria	-
186801|Clostridia	-	-	-	T	COG0642@1|root,COG2205@2|Bacteria,1TQMV@1239|Firmicutes,247SE@186801|Clostridia,27I9U@186928|unclassified Lachnospiraceae	-
28211|Alphaproteobacteria	-	-	-	T	COG5001@1|root,COG5001@2|Bacteria,1MU2C@1224|Proteobacteria,2TQS3@28211|Alphaproteobacteria,36XKH@31993|Methylocystaceae	-
2|Bacteria	-	-	-	M	COG2982@1|root,COG2982@2|Bacteria	-
28216|Betaproteobacteria	-	-	-	C	COG2010@1|root,COG3391@1|root,COG2010@2|Bacteria,COG3391@2|Bacteria,1PYK3@1224|Proteobacteria,2VIU7@28216|Betaproteobacteria	-
206389|Rhodocyclales	-	-	-	C	COG0535@1|root,COG0535@2|Bacteria,1MUQP@1224|Proteobacteria,2VJD9@28216|Betaproteobacteria,2KUGV@206389|Rhodocyclales	-
29547|Epsilonproteobacteria	-	-	-	NT	COG0840@1|root,COG0840@2|Bacteria,1MU9B@1224|Proteobacteria,42P9M@68525|delta/epsilon subdivisions,2YNH7@29547|Epsilonproteobacteria	-
1236|Gammaproteobacteria	-	GO:0000166,GO:0000287,GO:0003674,GO:0003824,GO:0005488,GO:0005515,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006457,GO:0006458,GO:0006950,GO:0008144,GO:0008150,GO:0009266,GO:0009314,GO:0009405,GO:0009408,GO:0009628,GO:0009987,GO:0016032,GO:0016462,GO:0016465,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017076,GO:0017111,GO:0019058,GO:0019068,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0032991,GO:0035639,GO:0035821,GO:0036094,GO:0042802,GO:0043167,GO:0043168,GO:0043169,GO:0044183,GO:0044403,GO:0044419,GO:0044424,GO:0044444,GO:0044445,GO:0044464,GO:0046872,GO:0050896,GO:0051082,GO:0051084,GO:0051085,GO:0051704,GO:0051817,GO:0052047,GO:0052212,GO:0061077,GO:0097159,GO:0097367,GO:0101031,GO:1901265,GO:1901363,GO:1990220	GO:0000166,GO:0000287,GO:0003674,GO:0003824,GO:0005488,GO:0005515,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006457,GO:0006458,GO:0006950,GO:0008144,GO:0008150,GO:0009266,GO:0009314,GO:0009405,GO:0009408,GO:0009628,GO:0009987,GO:0016032,GO:0016462,GO:0016465,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017076,GO:0017111,GO:0019058,GO:0019068,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0032991,GO:0035639,GO:0035821,GO:0036094,GO:0042802,GO:0043167,GO:0043168,GO:0043169,GO:0044183,GO:0044403,GO:0044419,GO:0044424,GO:0044444,GO:0044445,GO:0044464,GO:0046872,GO:0050896,GO:0051082,GO:0051084,GO:0051085,GO:0051704,GO:0051817,GO:0052047,GO:0052212,GO:0061077,GO:0097159,GO:0097367,GO:0101031,GO:1901265,GO:1901363,GO:1990220	O	COG0459@1|root,COG0459@2|Bacteria,1MURR@1224|Proteobacteria,1RMTB@1236|Gammaproteobacteria,2Q0K2@267888|Pseudoalteromonadaceae	-
28211|Alphaproteobacteria	6.2.1.3	-	-	I	COG1022@1|root,COG1022@2|Bacteria,1MU4D@1224|Proteobacteria,2TSSI@28211|Alphaproteobacteria	6.2.1.3
976|Bacteroidetes	-	-	-	S	COG4467@1|root,COG4467@2|Bacteria,4NV1D@976|Bacteroidetes,47VKZ@768503|Cytophagia	-
28211|Alphaproteobacteria	1.2.1.12	-	-	G	COG0057@1|root,COG0057@2|Bacteria,1MU93@1224|Proteobacteria,2TR6E@28211|Alphaproteobacteria,36X7C@31993|Methylocystaceae	1.2.1.12
28211|Alphaproteobacteria	-	-	-	P	COG0471@1|root,COG3273@1|root,COG0471@2|Bacteria,COG3273@2|Bacteria,1MU0K@1224|Proteobacteria,2TSFS@28211|Alphaproteobacteria	-
204441|Rhodospirillales	-	-	-	E	COG4597@1|root,COG4597@2|Bacteria,1MV0S@1224|Proteobacteria,2TR7G@28211|Alphaproteobacteria,2JQ13@204441|Rhodospirillales	-
204441|Rhodospirillales	-	-	-	E	COG0765@1|root,COG0765@2|Bacteria,1MV3I@1224|Proteobacteria,2TR9C@28211|Alphaproteobacteria,2JPI5@204441|Rhodospirillales	-
28216|Betaproteobacteria	-	-	-	K	COG0583@1|root,COG0583@2|Bacteria,1MUNN@1224|Proteobacteria,2VKER@28216|Betaproteobacteria,1K138@119060|Burkholderiaceae	-
28211|Alphaproteobacteria	-	-	-	P	COG0607@1|root,COG0607@2|Bacteria,1RDYR@1224|Proteobacteria,2VFYC@28211|Alphaproteobacteria	-
28211|Alphaproteobacteria	-	-	-	O	COG2214@1|root,COG2214@2|Bacteria,1PUS9@1224|Proteobacteria,2TT35@28211|Alphaproteobacteria,36YTF@31993|Methylocystaceae	-
28211|Alphaproteobacteria	-	-	-	D	COG1192@1|root,COG1192@2|Bacteria,1MVKR@1224|Proteobacteria,2TRZY@28211|Alphaproteobacteria	-
28211|Alphaproteobacteria	-	-	-	S	COG0596@1|root,COG0596@2|Bacteria,1PHK9@1224|Proteobacteria,2V8RG@28211|Alphaproteobacteria,370ZS@31993|Methylocystaceae	-
28211|Alphaproteobacteria	-	-	-	C	COG3474@1|root,COG3474@2|Bacteria,1MZGS@1224|Proteobacteria,2UCUT@28211|Alphaproteobacteria,36YS3@31993|Methylocystaceae	-
28211|Alphaproteobacteria	3.6.3.32	-	-	E	COG4175@1|root,COG4175@2|Bacteria,1MU86@1224|Proteobacteria,2TS8Y@28211|Alphaproteobacteria,36Y0W@31993|Methylocystaceae	3.6.3.32
28211|Alphaproteobacteria	-	-	-	S	COG0718@1|root,COG0718@2|Bacteria,1RGZD@1224|Proteobacteria,2UBQB@28211|Alphaproteobacteria,36YQ1@31993|Methylocystaceae	-
28211|Alphaproteobacteria	-	-	-	L	COG0353@1|root,COG0353@2|Bacteria,1MV9Q@1224|Proteobacteria,2TRZM@28211|Alphaproteobacteria,36XBM@31993|Methylocystaceae	-
1236|Gammaproteobacteria	4.1.1.44	-	-	S	COG0599@1|root,COG0599@2|Bacteria,1RH7V@1224|Proteobacteria,1S6K3@1236|Gammaproteobacteria,2QCFI@267890|Shewanellaceae	4.1.1.44
10662|Myoviridae	-	-	-	-	4QDCA@10239|Viruses,4R046@35237|dsDNA viruses  no RNA stage,4QQZY@28883|Caudovirales,4QIQA@10662|Myoviridae	-
72273|Thiotrichales	-	-	-	T	COG0642@1|root,COG2205@2|Bacteria,1MUY7@1224|Proteobacteria,1RP2U@1236|Gammaproteobacteria,46269@72273|Thiotrichales	-
1236|Gammaproteobacteria	-	-	-	K	COG2197@1|root,COG2197@2|Bacteria,1N13M@1224|Proteobacteria,1SA4X@1236|Gammaproteobacteria,46AZR@72275|Alteromonadaceae	-
28211|Alphaproteobacteria	2.1.2.3,3.5.4.10	-	-	F	COG0138@1|root,COG0138@2|Bacteria,1MUDQ@1224|Proteobacteria,2TRMY@28211|Alphaproteobacteria,36XIH@31993|Methylocystaceae	2.1.2.3,3.5.4.10
28211|Alphaproteobacteria	-	-	-	V	COG1131@1|root,COG1131@2|Bacteria,1MUX3@1224|Proteobacteria,2TR2P@28211|Alphaproteobacteria,36X62@31993|Methylocystaceae	-
28211|Alphaproteobacteria	-	-	-	V	COG0842@1|root,COG0842@2|Bacteria,1MW5R@1224|Proteobacteria,2TU59@28211|Alphaproteobacteria,36XVJ@31993|Methylocystaceae	-
29547|Epsilonproteobacteria	-	-	-	GI	COG0365@1|root,COG2301@1|root,COG0365@2|Bacteria,COG2301@2|Bacteria,1QZFC@1224|Proteobacteria,43CIM@68525|delta/epsilon subdivisions,2YTD8@29547|Epsilonproteobacteria	-
29547|Epsilonproteobacteria	-	-	-	N	COG1419@1|root,COG1419@2|Bacteria,1MUQW@1224|Proteobacteria,42NBF@68525|delta/epsilon subdivisions,2YN28@29547|Epsilonproteobacteria	-
10662|Myoviridae	-	-	-	-	4QCXM@10239|Viruses,4QZZ5@35237|dsDNA viruses  no RNA stage,4QT8U@28883|Caudovirales,4QJ27@10662|Myoviridae	-
28211|Alphaproteobacteria	1.8.1.4	-	-	C	COG1249@1|root,COG1249@2|Bacteria,1MXQ3@1224|Proteobacteria,2U25H@28211|Alphaproteobacteria	1.8.1.4
28211|Alphaproteobacteria	-	-	-	Q	2DD35@1|root,2ZGAG@2|Bacteria,1NG6U@1224|Proteobacteria,2UIH9@28211|Alphaproteobacteria	-
28211|Alphaproteobacteria	1.8.1.7	GO:0000166,GO:0000302,GO:0000305,GO:0003674,GO:0005488,GO:0005507,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0006950,GO:0006979,GO:0008144,GO:0008150,GO:0009507,GO:0009532,GO:0009536,GO:0009570,GO:0009987,GO:0010035,GO:0017076,GO:0019725,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0035639,GO:0036094,GO:0042221,GO:0042592,GO:0043167,GO:0043168,GO:0043169,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044444,GO:0044446,GO:0044464,GO:0045454,GO:0046872,GO:0046914,GO:0050789,GO:0050794,GO:0050896,GO:0065007,GO:0065008,GO:0097159,GO:0097367,GO:1901265,GO:1901363,GO:1901700	GO:0000166,GO:0000302,GO:0000305,GO:0003674,GO:0005488,GO:0005507,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0006950,GO:0006979,GO:0008144,GO:0008150,GO:0009507,GO:0009532,GO:0009536,GO:0009570,GO:0009987,GO:0010035,GO:0017076,GO:0019725,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0035639,GO:0036094,GO:0042221,GO:0042592,GO:0043167,GO:0043168,GO:0043169,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044444,GO:0044446,GO:0044464,GO:0045454,GO:0046872,GO:0046914,GO:0050789,GO:0050794,GO:0050896,GO:0065007,GO:0065008,GO:0097159,GO:0097367,GO:1901265,GO:1901363,GO:1901700	C	COG1249@1|root,COG1249@2|Bacteria,1MU2Z@1224|Proteobacteria,2TQS7@28211|Alphaproteobacteria,36X6X@31993|Methylocystaceae	1.8.1.7
28211|Alphaproteobacteria	-	-	-	NT	COG0840@1|root,COG0840@2|Bacteria,1RBQH@1224|Proteobacteria,2U0HT@28211|Alphaproteobacteria	-
28211|Alphaproteobacteria	3.1.1.61,3.5.1.44	-	-	NT	COG2201@1|root,COG2201@2|Bacteria,1MWCN@1224|Proteobacteria,2TSGV@28211|Alphaproteobacteria,36XGI@31993|Methylocystaceae	3.1.1.61,3.5.1.44
2|Bacteria	-	-	-	S	COG5508@1|root,COG5508@2|Bacteria	-
28211|Alphaproteobacteria	-	-	-	O	COG0501@1|root,COG0501@2|Bacteria,1MUV4@1224|Proteobacteria,2TS3N@28211|Alphaproteobacteria,36XNR@31993|Methylocystaceae	-
28211|Alphaproteobacteria	-	-	-	T	COG5001@1|root,COG5001@2|Bacteria,1MU2C@1224|Proteobacteria,2TXAH@28211|Alphaproteobacteria	-
28211|Alphaproteobacteria	1.3.8.12	-	-	I	COG1960@1|root,COG1960@2|Bacteria,1MUDR@1224|Proteobacteria,2TR78@28211|Alphaproteobacteria,36XJT@31993|Methylocystaceae	1.3.8.12
135619|Oceanospirillales	2.8.1.1,2.8.1.2	-	-	P	COG2897@1|root,COG2897@2|Bacteria,1MW4B@1224|Proteobacteria,1RSQ3@1236|Gammaproteobacteria,1XIR9@135619|Oceanospirillales	2.8.1.1,2.8.1.2
135619|Oceanospirillales	4.1.1.65	-	-	I	COG0688@1|root,COG0688@2|Bacteria,1MVT4@1224|Proteobacteria,1RN1U@1236|Gammaproteobacteria,1XICF@135619|Oceanospirillales	4.1.1.65
10699|Siphoviridae	-	GO:0005575,GO:0019012,GO:0019028,GO:0044423,GO:0046729	GO:0005575,GO:0019012,GO:0019028,GO:0044423,GO:0046729	S	4QC5Z@10239|Viruses,4QUNP@35237|dsDNA viruses  no RNA stage,4QPGX@28883|Caudovirales,4QKMB@10699|Siphoviridae	-
1236|Gammaproteobacteria	-	-	-	-	2E04N@1|root,32VT5@2|Bacteria,1N310@1224|Proteobacteria,1SQVP@1236|Gammaproteobacteria	-
10699|Siphoviridae	-	-	-	S	4QC8M@10239|Viruses,4QWMX@35237|dsDNA viruses  no RNA stage,4QQU8@28883|Caudovirales,4QM0A@10699|Siphoviridae	-
1224|Proteobacteria	-	-	-	S	COG5447@1|root,COG5447@2|Bacteria,1N1KU@1224|Proteobacteria	-
28211|Alphaproteobacteria	-	-	-	FG	COG0537@1|root,COG0537@2|Bacteria,1MZVD@1224|Proteobacteria,2UC00@28211|Alphaproteobacteria	-
28211|Alphaproteobacteria	-	-	-	K	COG1309@1|root,COG1309@2|Bacteria,1ND64@1224|Proteobacteria,2TTVA@28211|Alphaproteobacteria,370C3@31993|Methylocystaceae	-
28211|Alphaproteobacteria	-	GO:0002790,GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0008104,GO:0008150,GO:0008565,GO:0009306,GO:0009987,GO:0015031,GO:0015833,GO:0016020,GO:0016021,GO:0031224,GO:0031226,GO:0032940,GO:0033036,GO:0042886,GO:0044425,GO:0044459,GO:0044464,GO:0045184,GO:0046903,GO:0051179,GO:0051234,GO:0071702,GO:0071705,GO:0071944	GO:0002790,GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0008104,GO:0008150,GO:0008565,GO:0009306,GO:0009987,GO:0015031,GO:0015833,GO:0016020,GO:0016021,GO:0031224,GO:0031226,GO:0032940,GO:0033036,GO:0042886,GO:0044425,GO:0044459,GO:0044464,GO:0045184,GO:0046903,GO:0051179,GO:0051234,GO:0071702,GO:0071705,GO:0071944	U	COG0706@1|root,COG0706@2|Bacteria,1MV5M@1224|Proteobacteria,2TSTJ@28211|Alphaproteobacteria,36XFC@31993|Methylocystaceae	-
28211|Alphaproteobacteria	-	-	-	D	COG0218@1|root,COG0218@2|Bacteria,1MY3Z@1224|Proteobacteria,2U5E5@28211|Alphaproteobacteria,36XZ7@31993|Methylocystaceae	-
29547|Epsilonproteobacteria	-	-	-	Q	COG1463@1|root,COG1463@2|Bacteria,1MU4B@1224|Proteobacteria,42RPB@68525|delta/epsilon subdivisions,2YP5G@29547|Epsilonproteobacteria	-
29547|Epsilonproteobacteria	-	-	-	Q	COG1127@1|root,COG1127@2|Bacteria,1MUSD@1224|Proteobacteria,42NTG@68525|delta/epsilon subdivisions,2YNB7@29547|Epsilonproteobacteria	-
28211|Alphaproteobacteria	2.5.1.7	-	-	M	COG0766@1|root,COG0766@2|Bacteria,1MUH7@1224|Proteobacteria,2TRPH@28211|Alphaproteobacteria,36XST@31993|Methylocystaceae	2.5.1.7
28211|Alphaproteobacteria	2.4.2.17	GO:0000105,GO:0003674,GO:0003824,GO:0003879,GO:0006082,GO:0006520,GO:0006547,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009987,GO:0016053,GO:0016740,GO:0016757,GO:0016763,GO:0018130,GO:0019438,GO:0019752,GO:0034641,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0046394,GO:0046483,GO:0052803,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	GO:0000105,GO:0003674,GO:0003824,GO:0003879,GO:0006082,GO:0006520,GO:0006547,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009987,GO:0016053,GO:0016740,GO:0016757,GO:0016763,GO:0018130,GO:0019438,GO:0019752,GO:0034641,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0046394,GO:0046483,GO:0052803,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	E	COG0040@1|root,COG0040@2|Bacteria,1MUCY@1224|Proteobacteria,2TT0H@28211|Alphaproteobacteria,36XNE@31993|Methylocystaceae	2.4.2.17
29547|Epsilonproteobacteria	-	-	-	E	COG0436@1|root,COG0436@2|Bacteria,1MWS8@1224|Proteobacteria,42M54@68525|delta/epsilon subdivisions,2YNPD@29547|Epsilonproteobacteria	-
29547|Epsilonproteobacteria	-	-	-	-	2AIWB@1|root,319DT@2|Bacteria,1Q2F3@1224|Proteobacteria,42VJD@68525|delta/epsilon subdivisions,2YQCE@29547|Epsilonproteobacteria	-
29547|Epsilonproteobacteria	6.3.2.8	-	-	M	COG0773@1|root,COG0773@2|Bacteria,1MV68@1224|Proteobacteria,42MMP@68525|delta/epsilon subdivisions,2YMTZ@29547|Epsilonproteobacteria	6.3.2.8
29547|Epsilonproteobacteria	-	-	-	OU	COG0616@1|root,COG0616@2|Bacteria,1MUXE@1224|Proteobacteria,42MNA@68525|delta/epsilon subdivisions,2YMK1@29547|Epsilonproteobacteria	-
29547|Epsilonproteobacteria	3.5.4.40	-	-	F	COG0402@1|root,COG0402@2|Bacteria,1MVPA@1224|Proteobacteria,42MJ7@68525|delta/epsilon subdivisions,2YMWU@29547|Epsilonproteobacteria	3.5.4.40
28211|Alphaproteobacteria	-	-	-	-	28I8X@1|root,2Z8BQ@2|Bacteria,1MW9X@1224|Proteobacteria,2TVGJ@28211|Alphaproteobacteria,3709C@31993|Methylocystaceae	-
28211|Alphaproteobacteria	-	-	-	-	2DZ82@1|root,32V6V@2|Bacteria,1N3UK@1224|Proteobacteria,2UDCT@28211|Alphaproteobacteria,3716X@31993|Methylocystaceae	-
28211|Alphaproteobacteria	3.6.4.12	-	-	KL	COG1199@1|root,COG1199@2|Bacteria,1MVCU@1224|Proteobacteria,2TUKS@28211|Alphaproteobacteria	3.6.4.12
10662|Myoviridae	-	-	-	S	4QCWM@10239|Viruses,4QVWC@35237|dsDNA viruses  no RNA stage,4QRNF@28883|Caudovirales,4QIQV@10662|Myoviridae	-
28211|Alphaproteobacteria	-	-	-	S	COG1432@1|root,COG1432@2|Bacteria,1MUAE@1224|Proteobacteria,2TU5M@28211|Alphaproteobacteria,36XZ2@31993|Methylocystaceae	-
28211|Alphaproteobacteria	3.2.2.27	-	-	L	COG1573@1|root,COG1573@2|Bacteria,1MW91@1224|Proteobacteria,2TSUP@28211|Alphaproteobacteria,36Y9H@31993|Methylocystaceae	3.2.2.27
28211|Alphaproteobacteria	2.7.1.39,3.1.3.3	-	-	E	COG0560@1|root,COG0560@2|Bacteria,1MZPG@1224|Proteobacteria,2UU6M@28211|Alphaproteobacteria	2.7.1.39,3.1.3.3
10699|Siphoviridae	-	-	-	S	4QFD3@10239|Viruses,4QUND@35237|dsDNA viruses  no RNA stage,4QR78@28883|Caudovirales,4QKVZ@10699|Siphoviridae	-
1236|Gammaproteobacteria	-	-	-	S	COG1694@1|root,COG1694@2|Bacteria,1N3XF@1224|Proteobacteria,1SSUP@1236|Gammaproteobacteria	-
1236|Gammaproteobacteria	-	-	-	S	2DNGS@1|root,32XES@2|Bacteria,1NCMU@1224|Proteobacteria,1SBMP@1236|Gammaproteobacteria	-
135619|Oceanospirillales	-	-	-	S	COG2911@1|root,COG2911@2|Bacteria,1MUT7@1224|Proteobacteria,1RQ5W@1236|Gammaproteobacteria,1XJRI@135619|Oceanospirillales	-
29547|Epsilonproteobacteria	-	-	-	J	COG0268@1|root,COG0268@2|Bacteria,1NITA@1224|Proteobacteria,42V4U@68525|delta/epsilon subdivisions,2YPUG@29547|Epsilonproteobacteria	-
29547|Epsilonproteobacteria	5.4.2.10	-	-	G	COG1109@1|root,COG1109@2|Bacteria,1MU24@1224|Proteobacteria,42M6I@68525|delta/epsilon subdivisions,2YMNB@29547|Epsilonproteobacteria	5.4.2.10
28211|Alphaproteobacteria	-	-	-	U	COG0805@1|root,COG0805@2|Bacteria,1MVAY@1224|Proteobacteria,2TTIX@28211|Alphaproteobacteria,36XQ4@31993|Methylocystaceae	-
28211|Alphaproteobacteria	6.1.1.11	-	-	J	COG0172@1|root,COG0172@2|Bacteria,1MUJF@1224|Proteobacteria,2TR4T@28211|Alphaproteobacteria,36XD3@31993|Methylocystaceae	6.1.1.11
1236|Gammaproteobacteria	-	-	-	ET	COG0834@1|root,COG0834@2|Bacteria,1NBQ4@1224|Proteobacteria,1SDD6@1236|Gammaproteobacteria,2Q7TN@267889|Colwelliaceae	-
28211|Alphaproteobacteria	2.5.1.3	-	-	H	COG0352@1|root,COG0352@2|Bacteria,1MV42@1224|Proteobacteria,2TSSA@28211|Alphaproteobacteria,36YIR@31993|Methylocystaceae	2.5.1.3
135619|Oceanospirillales	-	-	-	E	COG1305@1|root,COG1305@2|Bacteria,1MVV3@1224|Proteobacteria,1RRIA@1236|Gammaproteobacteria,1XI8H@135619|Oceanospirillales	-
135619|Oceanospirillales	-	-	-	O	COG4067@1|root,COG4067@2|Bacteria,1N0VV@1224|Proteobacteria,1S5YG@1236|Gammaproteobacteria,1XKRZ@135619|Oceanospirillales	-
28211|Alphaproteobacteria	-	-	-	T	COG0840@1|root,COG4192@1|root,COG0840@2|Bacteria,COG4192@2|Bacteria,1MU9B@1224|Proteobacteria,2TQR7@28211|Alphaproteobacteria,3JR63@41294|Bradyrhizobiaceae	-
29547|Epsilonproteobacteria	-	-	-	T	COG0642@1|root,COG2205@2|Bacteria,1QUJ7@1224|Proteobacteria,43BJF@68525|delta/epsilon subdivisions,2YNM7@29547|Epsilonproteobacteria	-
29547|Epsilonproteobacteria	-	-	-	J	COG0102@1|root,COG0102@2|Bacteria,1RA11@1224|Proteobacteria,42SD5@68525|delta/epsilon subdivisions,2YP70@29547|Epsilonproteobacteria	-
29547|Epsilonproteobacteria	-	-	-	J	COG0103@1|root,COG0103@2|Bacteria,1RD4A@1224|Proteobacteria,42SVI@68525|delta/epsilon subdivisions,2YP80@29547|Epsilonproteobacteria	-
29547|Epsilonproteobacteria	1.20.4.1	-	-	T	COG0394@1|root,COG0394@2|Bacteria,1REU2@1224|Proteobacteria,42SC5@68525|delta/epsilon subdivisions,2YPPW@29547|Epsilonproteobacteria	1.20.4.1
29547|Epsilonproteobacteria	-	-	-	P	COG1055@1|root,COG1055@2|Bacteria,1MUX4@1224|Proteobacteria,42MHN@68525|delta/epsilon subdivisions,2YMYK@29547|Epsilonproteobacteria	-
28211|Alphaproteobacteria	-	GO:0005575,GO:0005622,GO:0005623,GO:0006950,GO:0006974,GO:0007154,GO:0008150,GO:0009380,GO:0009432,GO:0009605,GO:0009987,GO:0009991,GO:0031668,GO:0032991,GO:0033554,GO:0044424,GO:0044464,GO:0050896,GO:0051716,GO:0071496,GO:1902494,GO:1905347,GO:1905348,GO:1990391	GO:0005575,GO:0005622,GO:0005623,GO:0006950,GO:0006974,GO:0007154,GO:0008150,GO:0009380,GO:0009432,GO:0009605,GO:0009987,GO:0009991,GO:0031668,GO:0032991,GO:0033554,GO:0044424,GO:0044464,GO:0050896,GO:0051716,GO:0071496,GO:1902494,GO:1905347,GO:1905348,GO:1990391	L	COG0322@1|root,COG0322@2|Bacteria,1MV38@1224|Proteobacteria,2TT32@28211|Alphaproteobacteria,36XFR@31993|Methylocystaceae	-
1236|Gammaproteobacteria	-	-	-	ET	COG0834@1|root,COG0834@2|Bacteria,1NBQ4@1224|Proteobacteria,1SBQA@1236|Gammaproteobacteria,46CDU@72275|Alteromonadaceae	-
206389|Rhodocyclales	-	-	-	T	COG0642@1|root,COG2205@2|Bacteria,1NRP8@1224|Proteobacteria,2VK78@28216|Betaproteobacteria,2KVI5@206389|Rhodocyclales	-
135619|Oceanospirillales	-	-	-	L	COG1194@1|root,COG1194@2|Bacteria,1MUD4@1224|Proteobacteria,1RMBT@1236|Gammaproteobacteria,1XI99@135619|Oceanospirillales	-
135619|Oceanospirillales	-	-	-	CO	COG2924@1|root,COG2924@2|Bacteria,1MZ2V@1224|Proteobacteria,1S964@1236|Gammaproteobacteria,1XKI4@135619|Oceanospirillales	-
28211|Alphaproteobacteria	3.6.1.13	-	-	L	COG0494@1|root,COG0494@2|Bacteria,1RDMW@1224|Proteobacteria,2TTKQ@28211|Alphaproteobacteria,36YZ6@31993|Methylocystaceae	3.6.1.13
28211|Alphaproteobacteria	-	-	-	D	COG1192@1|root,COG1192@2|Bacteria,1MWRE@1224|Proteobacteria,2TSJZ@28211|Alphaproteobacteria,36YSP@31993|Methylocystaceae	-
29547|Epsilonproteobacteria	-	GO:0003674,GO:0005488,GO:0005515,GO:0042802	GO:0003674,GO:0005488,GO:0005515,GO:0042802	L	COG0322@1|root,COG0322@2|Bacteria,1MV38@1224|Proteobacteria,42MB1@68525|delta/epsilon subdivisions,2YMVC@29547|Epsilonproteobacteria	-
28211|Alphaproteobacteria	-	-	-	K	COG0583@1|root,COG0583@2|Bacteria,1MWVB@1224|Proteobacteria,2TQXV@28211|Alphaproteobacteria,3703H@31993|Methylocystaceae	-
28211|Alphaproteobacteria	2.7.7.7	-	-	L	COG1466@1|root,COG1466@2|Bacteria,1R8PA@1224|Proteobacteria,2U1KQ@28211|Alphaproteobacteria,36Y78@31993|Methylocystaceae	2.7.7.7
2|Bacteria	-	-	-	S	COG5468@1|root,COG5468@2|Bacteria	-
29547|Epsilonproteobacteria	1.17.1.9	-	-	C	COG3383@1|root,COG3383@2|Bacteria,1QTZB@1224|Proteobacteria,42SPZ@68525|delta/epsilon subdivisions,2YMS1@29547|Epsilonproteobacteria	1.17.1.9
29547|Epsilonproteobacteria	-	-	-	H	COG2104@1|root,COG2104@2|Bacteria,1NG8E@1224|Proteobacteria,42WUA@68525|delta/epsilon subdivisions,2YQSD@29547|Epsilonproteobacteria	-
28211|Alphaproteobacteria	-	-	-	S	COG4649@1|root,COG4649@2|Bacteria,1P2GI@1224|Proteobacteria,2UCFZ@28211|Alphaproteobacteria,36YNB@31993|Methylocystaceae	-
28211|Alphaproteobacteria	-	-	-	S	COG1520@1|root,COG1520@2|Bacteria,1MXIJ@1224|Proteobacteria,2TUAD@28211|Alphaproteobacteria,370BB@31993|Methylocystaceae	-
10662|Myoviridae	-	-	-	S	4QD8U@10239|Viruses,4QVII@35237|dsDNA viruses  no RNA stage,4QQFI@28883|Caudovirales,4QJQS@10662|Myoviridae	-
204441|Rhodospirillales	-	-	-	N	COG1536@1|root,COG1536@2|Bacteria,1MV9X@1224|Proteobacteria,2TRIV@28211|Alphaproteobacteria,2JQP1@204441|Rhodospirillales	-
28211|Alphaproteobacteria	-	-	-	NU	COG1766@1|root,COG1766@2|Bacteria,1MUQR@1224|Proteobacteria,2TR6J@28211|Alphaproteobacteria,36X5Z@31993|Methylocystaceae	-
28211|Alphaproteobacteria	5.2.1.8	-	-	O	COG0760@1|root,COG0760@2|Bacteria,1PZP1@1224|Proteobacteria,2UDJZ@28211|Alphaproteobacteria	5.2.1.8
204441|Rhodospirillales	-	-	-	-	2EKVP@1|root,33EJ7@2|Bacteria,1NKHH@1224|Proteobacteria,2UKW3@28211|Alphaproteobacteria,2JUV3@204441|Rhodospirillales	-
28211|Alphaproteobacteria	-	-	-	I	COG1182@1|root,COG1182@2|Bacteria,1P59R@1224|Proteobacteria,2U63R@28211|Alphaproteobacteria,36YKA@31993|Methylocystaceae	-
